PEPMASS	CHARGE	MSLEVEL	SOURCE_INSTRUMENT	FILENAME	SEQ	IONMODE	ORGANISM	NAME	PI	DATACOLLECTOR	SMILES	INCHI	INCHIAUX	PUBMED	SUBMITUSER	LIBRARYQUALITY	SPECTRUMID	SCANS	Monohydroxy	3-OH	3a-OH	7a-OH	7b-OH	Dihydroxy	1-ketone	3,12a-OH; 7,12a-OH	3,12a-OH	7,12a-OH	3,7-OH; 3,6-OH; 3,12b-OH; 7,12b-OH	3,7-OH; 3,12b-OH; 7,12b-OH	3,6-OH	3,7-OH	3,12b-OH; 7,12b-OH	Trihydroxy	All_ketone	3k_7or12_OH	3a_12k	3,7a,12a	3,6,7-OH	3,6b,7b-OH	3,6a,7a-OH	3,6b,7a-OH; 3,6a,7b-OH	3,6b,7a-OH	3,6a,7b-OH	1-OH-Sidechain; 1-OH-core	group	mono_gt	di_gt	tri_gt	di_1_sc_oh	ADDUCT
528.343	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_21A_BC8_01_56965.mzXML	*..*	Positive	BILELIB19	His-aMCA M-H2O+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@@H](CC1=CNC=N1)C(O)=O)=O)[C@H]2CC[C@@]3([H])[C@]4([H])[C@H](O)[C@@H](O)[C@]5([H])C[C@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C	InChI=1S/C30H47N3O6/c1-16(4-7-24(35)33-23(28(38)39)12-17-14-31-15-32-17)19-5-6-20-25-21(9-11-29(19,20)2)30(3)10-8-18(34)13-22(30)26(36)27(25)37/h14-16,18-23,25-27,34,36-37H,4-13H2,1-3H3,(H,31,32)(H,33,35)(H,38,39)/t16-,18-,19-,20+,21+,22+,23?,25+,26+,27+,29-,30-/m1/s1			mpanitchpakdi	2	CCMSLIB00006583584	3132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0.0	1.0	0.0	M-H2O+H
1091.7	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_21A_BC8_01_56965.mzXML	*..*	Positive	BILELIB19	His-aMCA 2M+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@@H](CC1=CNC=N1)C(O)=O)=O)[C@H]2CC[C@@]3([H])[C@]4([H])[C@H](O)[C@@H](O)[C@]5([H])C[C@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C	InChI=1S/C30H47N3O6/c1-16(4-7-24(35)33-23(28(38)39)12-17-14-31-15-32-17)19-5-6-20-25-21(9-11-29(19,20)2)30(3)10-8-18(34)13-22(30)26(36)27(25)37/h14-16,18-23,25-27,34,36-37H,4-13H2,1-3H3,(H,31,32)(H,33,35)(H,38,39)/t16-,18-,19-,20+,21+,22+,23?,25+,26+,27+,29-,30-/m1/s1			mpanitchpakdi	2	CCMSLIB00006583585	3133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0.0	1.0	0.0	2M+H
522.379	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_21A_BC8_01_56965.mzXML	*..*	Positive	BILELIB19	Ile/Leu-aMCA M+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@@H](C(C)CC)C(O)=O)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)[C@@H](O)[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	InChI=1S/C30H51NO6/c1-6-16(2)25(28(36)37)31-23(33)10-7-17(3)19-8-9-20-24-21(12-14-29(19,20)4)30(5)13-11-18(32)15-22(30)26(34)27(24)35/h16-22,24-27,32,34-35H,6-15H2,1-5H3,(H,31,33)(H,36,37)/t16?,17-,18-,19-,20+,21+,22+,24+,25?,26+,27+,29-,30-/m1/s1			mpanitchpakdi	2	CCMSLIB00006583586	3134	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3a6b7a	0.0	0.0	1.0	0.0	M+H
504.368	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_21A_BC8_01_56965.mzXML	*..*	Positive	BILELIB19	Ile/Leu-aMCA M-H2O+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@@H](C(C)CC)C(O)=O)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)[C@@H](O)[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	InChI=1S/C30H51NO6/c1-6-16(2)25(28(36)37)31-23(33)10-7-17(3)19-8-9-20-24-21(12-14-29(19,20)4)30(5)13-11-18(32)15-22(30)26(34)27(24)35/h16-22,24-27,32,34-35H,6-15H2,1-5H3,(H,31,33)(H,36,37)/t16?,17-,18-,19-,20+,21+,22+,24+,25?,26+,27+,29-,30-/m1/s1			mpanitchpakdi	2	CCMSLIB00006583587	3135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0.0	1.0	0.0	M-H2O+H
1065.73	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_21A_BC8_01_56965.mzXML	*..*	Positive	BILELIB19	Ile/Leu-aMCA 2M+Na	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@@H](C(C)CC)C(O)=O)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)[C@@H](O)[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	InChI=1S/C30H51NO6/c1-6-16(2)25(28(36)37)31-23(33)10-7-17(3)19-8-9-20-24-21(12-14-29(19,20)4)30(5)13-11-18(32)15-22(30)26(34)27(24)35/h16-22,24-27,32,34-35H,6-15H2,1-5H3,(H,31,33)(H,36,37)/t16?,17-,18-,19-,20+,21+,22+,24+,25?,26+,27+,29-,30-/m1/s1			mpanitchpakdi	2	CCMSLIB00006583588	3136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0.0	1.0	0.0	2M+Na
544.361	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_21A_BC8_01_56965.mzXML	*..*	Positive	BILELIB19	Ile/Leu-aMCA M+Na	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@@H](C(C)CC)C(O)=O)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)[C@@H](O)[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	InChI=1S/C30H51NO6/c1-6-16(2)25(28(36)37)31-23(33)10-7-17(3)19-8-9-20-24-21(12-14-29(19,20)4)30(5)13-11-18(32)15-22(30)26(34)27(24)35/h16-22,24-27,32,34-35H,6-15H2,1-5H3,(H,31,33)(H,36,37)/t16?,17-,18-,19-,20+,21+,22+,24+,25?,26+,27+,29-,30-/m1/s1			mpanitchpakdi	2	CCMSLIB00006583589	3137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0.0	1.0	0.0	M+Na
486.358	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_21A_BC8_01_56965.mzXML	*..*	Positive	BILELIB19	Ile/Leu-aMCA M-2H2O+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@@H](C(C)CC)C(O)=O)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)[C@@H](O)[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	InChI=1S/C30H51NO6/c1-6-16(2)25(28(36)37)31-23(33)10-7-17(3)19-8-9-20-24-21(12-14-29(19,20)4)30(5)13-11-18(32)15-22(30)26(34)27(24)35/h16-22,24-27,32,34-35H,6-15H2,1-5H3,(H,31,33)(H,36,37)/t16?,17-,18-,19-,20+,21+,22+,24+,25?,26+,27+,29-,30-/m1/s1			mpanitchpakdi	2	CCMSLIB00006583590	3138	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0		0.0	0.0	1.0	0.0	M-2H2O+H
1043.75	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_21A_BC8_01_56965.mzXML	*..*	Positive	BILELIB19	Ile/Leu-aMCA 2M+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@@H](C(C)CC)C(O)=O)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)[C@@H](O)[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	InChI=1S/C30H51NO6/c1-6-16(2)25(28(36)37)31-23(33)10-7-17(3)19-8-9-20-24-21(12-14-29(19,20)4)30(5)13-11-18(32)15-22(30)26(34)27(24)35/h16-22,24-27,32,34-35H,6-15H2,1-5H3,(H,31,33)(H,36,37)/t16?,17-,18-,19-,20+,21+,22+,24+,25?,26+,27+,29-,30-/m1/s1			mpanitchpakdi	2	CCMSLIB00006583591	3139	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0.0	1.0	0.0	2M+H
560.335	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_21A_BC8_01_56965.mzXML	*..*	Positive	BILELIB19	Ile/Leu-aMCA M+K	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@@H](C(C)CC)C(O)=O)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)[C@@H](O)[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	InChI=1S/C30H51NO6/c1-6-16(2)25(28(36)37)31-23(33)10-7-17(3)19-8-9-20-24-21(12-14-29(19,20)4)30(5)13-11-18(32)15-22(30)26(34)27(24)35/h16-22,24-27,32,34-35H,6-15H2,1-5H3,(H,31,33)(H,36,37)/t16?,17-,18-,19-,20+,21+,22+,24+,25?,26+,27+,29-,30-/m1/s1			mpanitchpakdi	2	CCMSLIB00006583592	3140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0.0	1.0	0.0	M+K
588.353	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_21A_BC8_01_56965.mzXML	*..*	Positive	BILELIB19	LDOPA-aMCA M+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@@H](CC1=CC=C(O)C(O)=C1)C(O)=O)=O)[C@H]2CC[C@@]3([H])[C@]4([H])[C@H](O)[C@@H](O)[C@]5([H])C[C@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C	InChI=1S/C33H49NO8/c1-17(4-9-27(38)34-24(31(41)42)14-18-5-8-25(36)26(37)15-18)20-6-7-21-28-22(11-13-32(20,21)2)33(3)12-10-19(35)16-23(33)29(39)30(28)40/h5,8,15,17,19-24,28-30,35-37,39-40H,4,6-7,9-14,16H2,1-3H3,(H,34,38)(H,41,42)/t17-,19-,20-,21+,22+,23+,24?,28+,29+,30+,32-,33-/m1/s1			mpanitchpakdi	2	CCMSLIB00006583593	3141	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	3a6b7a	0.0	0.0	1.0	0.0	M+H
570.342	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_21A_BC8_01_56965.mzXML	*..*	Positive	BILELIB19	LDOPA-aMCA M-H2O+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@@H](CC1=CC=C(O)C(O)=C1)C(O)=O)=O)[C@H]2CC[C@@]3([H])[C@]4([H])[C@H](O)[C@@H](O)[C@]5([H])C[C@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C	InChI=1S/C33H49NO8/c1-17(4-9-27(38)34-24(31(41)42)14-18-5-8-25(36)26(37)15-18)20-6-7-21-28-22(11-13-32(20,21)2)33(3)12-10-19(35)16-23(33)29(39)30(28)40/h5,8,15,17,19-24,28-30,35-37,39-40H,4,6-7,9-14,16H2,1-3H3,(H,34,38)(H,41,42)/t17-,19-,20-,21+,22+,23+,24?,28+,29+,30+,32-,33-/m1/s1			mpanitchpakdi	2	CCMSLIB00006583594	3142	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0.0	1.0	0.0	M-H2O+H
610.335	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_21A_BC8_01_56965.mzXML	*..*	Positive	BILELIB19	LDOPA-aMCA M+Na	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@@H](CC1=CC=C(O)C(O)=C1)C(O)=O)=O)[C@H]2CC[C@@]3([H])[C@]4([H])[C@H](O)[C@@H](O)[C@]5([H])C[C@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C	InChI=1S/C33H49NO8/c1-17(4-9-27(38)34-24(31(41)42)14-18-5-8-25(36)26(37)15-18)20-6-7-21-28-22(11-13-32(20,21)2)33(3)12-10-19(35)16-23(33)29(39)30(28)40/h5,8,15,17,19-24,28-30,35-37,39-40H,4,6-7,9-14,16H2,1-3H3,(H,34,38)(H,41,42)/t17-,19-,20-,21+,22+,23+,24?,28+,29+,30+,32-,33-/m1/s1			mpanitchpakdi	2	CCMSLIB00006583595	3143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0.0	1.0	0.0	M+Na
552.332	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_21A_BC8_01_56965.mzXML	*..*	Positive	BILELIB19	LDOPA-aMCA M-2H2O+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@@H](CC1=CC=C(O)C(O)=C1)C(O)=O)=O)[C@H]2CC[C@@]3([H])[C@]4([H])[C@H](O)[C@@H](O)[C@]5([H])C[C@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C	InChI=1S/C33H49NO8/c1-17(4-9-27(38)34-24(31(41)42)14-18-5-8-25(36)26(37)15-18)20-6-7-21-28-22(11-13-32(20,21)2)33(3)12-10-19(35)16-23(33)29(39)30(28)40/h5,8,15,17,19-24,28-30,35-37,39-40H,4,6-7,9-14,16H2,1-3H3,(H,34,38)(H,41,42)/t17-,19-,20-,21+,22+,23+,24?,28+,29+,30+,32-,33-/m1/s1			mpanitchpakdi	2	CCMSLIB00006583596	3144	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		0.0	0.0	1.0	0.0	M-2H2O+H
1175.7	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_21A_BC8_01_56965.mzXML	*..*	Positive	BILELIB19	LDOPA-aMCA 2M+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@@H](CC1=CC=C(O)C(O)=C1)C(O)=O)=O)[C@H]2CC[C@@]3([H])[C@]4([H])[C@H](O)[C@@H](O)[C@]5([H])C[C@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C	InChI=1S/C33H49NO8/c1-17(4-9-27(38)34-24(31(41)42)14-18-5-8-25(36)26(37)15-18)20-6-7-21-28-22(11-13-32(20,21)2)33(3)12-10-19(35)16-23(33)29(39)30(28)40/h5,8,15,17,19-24,28-30,35-37,39-40H,4,6-7,9-14,16H2,1-3H3,(H,34,38)(H,41,42)/t17-,19-,20-,21+,22+,23+,24?,28+,29+,30+,32-,33-/m1/s1			mpanitchpakdi	2	CCMSLIB00006583597	3145	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0.0	1.0	0.0	2M+H
537.39	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_21A_BC8_01_56965.mzXML	*..*	Positive	BILELIB19	Lys-aMCA M+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@@H](CCCCN)C(O)=O)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)[C@@H](O)[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	InChI=1S/C30H52N2O6/c1-17(7-10-24(34)32-23(28(37)38)6-4-5-15-31)19-8-9-20-25-21(12-14-29(19,20)2)30(3)13-11-18(33)16-22(30)26(35)27(25)36/h17-23,25-27,33,35-36H,4-16,31H2,1-3H3,(H,32,34)(H,37,38)/t17-,18-,19-,20+,21+,22+,23?,25+,26+,27+,29-,30-/m1/s1			mpanitchpakdi	2	CCMSLIB00006583598	3146	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	3a6b7a	0.0	0.0	1.0	0.0	M+H
559.372	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_21A_BC8_01_56965.mzXML	*..*	Positive	BILELIB19	Lys-aMCA M+Na	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@@H](CCCCN)C(O)=O)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)[C@@H](O)[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	InChI=1S/C30H52N2O6/c1-17(7-10-24(34)32-23(28(37)38)6-4-5-15-31)19-8-9-20-25-21(12-14-29(19,20)2)30(3)13-11-18(33)16-22(30)26(35)27(25)36/h17-23,25-27,33,35-36H,4-16,31H2,1-3H3,(H,32,34)(H,37,38)/t17-,18-,19-,20+,21+,22+,23?,25+,26+,27+,29-,30-/m1/s1			mpanitchpakdi	2	CCMSLIB00006583599	3147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0.0	1.0	0.0	M+Na
540.335	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_21A_BC8_01_56965.mzXML	*..*	Positive	BILELIB19	Met-aMCA M+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@@H](CCSC)C(O)=O)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)[C@@H](O)[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	InChI=1S/C29H49NO6S/c1-16(5-8-23(32)30-22(27(35)36)11-14-37-4)18-6-7-19-24-20(10-13-28(18,19)2)29(3)12-9-17(31)15-21(29)25(33)26(24)34/h16-22,24-26,31,33-34H,5-15H2,1-4H3,(H,30,32)(H,35,36)/t16-,17-,18-,19+,20+,21+,22?,24+,25+,26+,28-,29-/m1/s1			mpanitchpakdi	2	CCMSLIB00006583600	3148	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	3a6b7a	0.0	0.0	1.0	0.0	M+H
522.324	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_21A_BC8_01_56965.mzXML	*..*	Positive	BILELIB19	Met-aMCA M-H2O+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@@H](CCSC)C(O)=O)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)[C@@H](O)[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	InChI=1S/C29H49NO6S/c1-16(5-8-23(32)30-22(27(35)36)11-14-37-4)18-6-7-19-24-20(10-13-28(18,19)2)29(3)12-9-17(31)15-21(29)25(33)26(24)34/h16-22,24-26,31,33-34H,5-15H2,1-4H3,(H,30,32)(H,35,36)/t16-,17-,18-,19+,20+,21+,22?,24+,25+,26+,28-,29-/m1/s1			mpanitchpakdi	2	CCMSLIB00006583601	3149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0		0.0	0.0	1.0	0.0	M-H2O+H
562.317	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_21A_BC8_01_56965.mzXML	*..*	Positive	BILELIB19	Met-aMCA M+Na	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@@H](CCSC)C(O)=O)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)[C@@H](O)[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	InChI=1S/C29H49NO6S/c1-16(5-8-23(32)30-22(27(35)36)11-14-37-4)18-6-7-19-24-20(10-13-28(18,19)2)29(3)12-9-17(31)15-21(29)25(33)26(24)34/h16-22,24-26,31,33-34H,5-15H2,1-4H3,(H,30,32)(H,35,36)/t16-,17-,18-,19+,20+,21+,22?,24+,25+,26+,28-,29-/m1/s1			mpanitchpakdi	2	CCMSLIB00006583602	3150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0.0	1.0	0.0	M+Na
504.314	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_21A_BC8_01_56965.mzXML	*..*	Positive	BILELIB19	Met-aMCA M-2H2O+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@@H](CCSC)C(O)=O)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)[C@@H](O)[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	InChI=1S/C29H49NO6S/c1-16(5-8-23(32)30-22(27(35)36)11-14-37-4)18-6-7-19-24-20(10-13-28(18,19)2)29(3)12-9-17(31)15-21(29)25(33)26(24)34/h16-22,24-26,31,33-34H,5-15H2,1-4H3,(H,30,32)(H,35,36)/t16-,17-,18-,19+,20+,21+,22?,24+,25+,26+,28-,29-/m1/s1			mpanitchpakdi	2	CCMSLIB00006583603	3151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0		0.0	0.0	1.0	0.0	M-2H2O+H
1079.66	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_21A_BC8_01_56965.mzXML	*..*	Positive	BILELIB19	Met-aMCA 2M+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@@H](CCSC)C(O)=O)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)[C@@H](O)[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	InChI=1S/C29H49NO6S/c1-16(5-8-23(32)30-22(27(35)36)11-14-37-4)18-6-7-19-24-20(10-13-28(18,19)2)29(3)12-9-17(31)15-21(29)25(33)26(24)34/h16-22,24-26,31,33-34H,5-15H2,1-4H3,(H,30,32)(H,35,36)/t16-,17-,18-,19+,20+,21+,22?,24+,25+,26+,28-,29-/m1/s1			mpanitchpakdi	2	CCMSLIB00006583604	3152	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0		0.0	0.0	1.0	0.0	2M+H
523.374	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_21A_BC8_01_56965.mzXML	*..*	Positive	BILELIB19	Ornithine-aMCA M+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@@H](CCCN)C(O)=O)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)[C@@H](O)[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	InChI=1S/C29H50N2O6/c1-16(6-9-23(33)31-22(27(36)37)5-4-14-30)18-7-8-19-24-20(11-13-28(18,19)2)29(3)12-10-17(32)15-21(29)25(34)26(24)35/h16-22,24-26,32,34-35H,4-15,30H2,1-3H3,(H,31,33)(H,36,37)/t16-,17-,18-,19+,20+,21+,22?,24+,25+,26+,28-,29-/m1/s1			mpanitchpakdi	2	CCMSLIB00006583605	3153	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	3b6b7a	0.0	0.0	1.0	0.0	M+H
505.363	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_21A_BC8_01_56965.mzXML	*..*	Positive	BILELIB19	Ornithine-aMCA M-H2O+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@@H](CCCN)C(O)=O)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)[C@@H](O)[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	InChI=1S/C29H50N2O6/c1-16(6-9-23(33)31-22(27(36)37)5-4-14-30)18-7-8-19-24-20(11-13-28(18,19)2)29(3)12-10-17(32)15-21(29)25(34)26(24)35/h16-22,24-26,32,34-35H,4-15,30H2,1-3H3,(H,31,33)(H,36,37)/t16-,17-,18-,19+,20+,21+,22?,24+,25+,26+,28-,29-/m1/s1			mpanitchpakdi	2	CCMSLIB00006583606	3154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3b6b7a	0.0	0.0	1.0	0.0	M-H2O+H
556.363	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_21A_BC8_01_56965.mzXML	*..*	Positive	BILELIB19	Phe-aMCA M+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@@H](CC1=CC=CC=C1)C(O)=O)=O)[C@H]2CC[C@@]3([H])[C@]4([H])[C@H](O)[C@@H](O)[C@]5([H])C[C@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C	InChI=1S/C33H49NO6/c1-19(9-12-27(36)34-26(31(39)40)17-20-7-5-4-6-8-20)22-10-11-23-28-24(14-16-32(22,23)2)33(3)15-13-21(35)18-25(33)29(37)30(28)38/h4-8,19,21-26,28-30,35,37-38H,9-18H2,1-3H3,(H,34,36)(H,39,40)/t19-,21-,22-,23+,24+,25+,26?,28+,29+,30+,32-,33-/m1/s1			mpanitchpakdi	2	CCMSLIB00006583607	3155	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	3a6b7a	0.0	0.0	1.0	0.0	M+H
538.352	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_21A_BC8_01_56965.mzXML	*..*	Positive	BILELIB19	Phe-aMCA M-H2O+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@@H](CC1=CC=CC=C1)C(O)=O)=O)[C@H]2CC[C@@]3([H])[C@]4([H])[C@H](O)[C@@H](O)[C@]5([H])C[C@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C	InChI=1S/C33H49NO6/c1-19(9-12-27(36)34-26(31(39)40)17-20-7-5-4-6-8-20)22-10-11-23-28-24(14-16-32(22,23)2)33(3)15-13-21(35)18-25(33)29(37)30(28)38/h4-8,19,21-26,28-30,35,37-38H,9-18H2,1-3H3,(H,34,36)(H,39,40)/t19-,21-,22-,23+,24+,25+,26?,28+,29+,30+,32-,33-/m1/s1			mpanitchpakdi	2	CCMSLIB00006583608	3156	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0.0	1.0	0.0	M-H2O+H
1133.7	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_21A_BC8_01_56965.mzXML	*..*	Positive	BILELIB19	Phe-aMCA 2M+Na	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@@H](CC1=CC=CC=C1)C(O)=O)=O)[C@H]2CC[C@@]3([H])[C@]4([H])[C@H](O)[C@@H](O)[C@]5([H])C[C@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C	InChI=1S/C33H49NO6/c1-19(9-12-27(36)34-26(31(39)40)17-20-7-5-4-6-8-20)22-10-11-23-28-24(14-16-32(22,23)2)33(3)15-13-21(35)18-25(33)29(37)30(28)38/h4-8,19,21-26,28-30,35,37-38H,9-18H2,1-3H3,(H,34,36)(H,39,40)/t19-,21-,22-,23+,24+,25+,26?,28+,29+,30+,32-,33-/m1/s1			mpanitchpakdi	2	CCMSLIB00006583609	3157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	0.0	1.0	0.0	2M+Na
